"";"cor_raca";"faixa_etaria"
"7965";"Branca";"30-59"
"7966";"Branca";"30-59"
"7967";"Branca";"30-59"
"7968";"Branca";"30-59"
"7969";"Branca";"30-59"
"7970";"Branca";"30-59"
"7971";"Branca";"30-59"
"7972";"Branca";"30-59"
"7973";"Branca";"30-59"
"7974";"Branca";"30-59"
"7975";"Branca";"30-59"
"7976";"Branca";"30-59"
"7977";"Branca";"30-59"
"7978";"Branca";"30-59"
"7979";"Branca";"30-59"
"7980";"Branca";"30-59"
"7981";"Branca";"30-59"
"7982";"Branca";"30-59"
"7983";"Branca";"30-59"
"7984";"Branca";"30-59"
"7985";"Branca";"30-59"
"7986";"Branca";"30-59"
"7987";"Branca";"30-59"
"7988";"Branca";"30-59"
"7989";"Branca";"30-59"
"7990";"Branca";"30-59"
"7991";"Branca";"30-59"
"7992";"Branca";"30-59"
"7993";"Branca";"30-59"
"7994";"Branca";"30-59"
"7995";"Branca";"30-59"
"7996";"Branca";"30-59"
"7997";"Branca";"30-59"
"7998";"Branca";"30-59"
"7999";"Branca";"30-59"
"8000";"Branca";"30-59"
"8001";"Branca";"30-59"
"8002";"Branca";"30-59"
"8003";"Branca";"30-59"
"8004";"Branca";"30-59"
"8005";"Branca";"30-59"
"8006";"Branca";"30-59"
"8007";"Branca";"30-59"
"8008";"Branca";"30-59"
"8009";"Branca";"30-59"
"8010";"Branca";"30-59"
"8011";"Branca";"30-59"
"8012";"Branca";"30-59"
"8013";"Branca";"30-59"
"8014";"Branca";"30-59"
"8015";"Branca";"30-59"
"8016";"Branca";"30-59"
"8017";"Branca";"30-59"
"8018";"Branca";"30-59"
"8019";"Branca";"30-59"
"8020";"Branca";"30-59"
"8021";"Branca";"30-59"
"8022";"Branca";"30-59"
"8023";"Branca";"30-59"
"8024";"Branca";"30-59"
"8025";"Branca";"30-59"
"8026";"Branca";"30-59"
"8027";"Branca";"30-59"
"8028";"Branca";"30-59"
"8029";"Branca";"30-59"
"8030";"Branca";"30-59"
"8031";"Branca";"30-59"
"8032";"Branca";"30-59"
"8033";"Branca";"30-59"
"8034";"Branca";"30-59"
"8035";"Branca";"30-59"
"8036";"Branca";"30-59"
"8037";"Branca";"30-59"
"8038";"Branca";"30-59"
"8039";"Branca";"30-59"
"8040";"Branca";"30-59"
"8041";"Branca";"30-59"
"8042";"Branca";"30-59"
"8043";"Branca";"30-59"
"8044";"Branca";"30-59"
"8045";"Branca";"30-59"
"8046";"Branca";"30-59"
"8047";"Branca";"30-59"
"8048";"Branca";"30-59"
"8049";"Branca";"30-59"
"8050";"Branca";"30-59"
"8051";"Branca";"30-59"
"8052";"Branca";"30-59"
"8053";"Branca";"30-59"
"8054";"Branca";"30-59"
"8055";"Branca";"30-59"
"8056";"Branca";"30-59"
"8057";"Branca";"30-59"
"8058";"Branca";"30-59"
"8059";"Branca";"30-59"
"8060";"Branca";"30-59"
"8061";"Branca";"30-59"
"8062";"Branca";"30-59"
"8063";"Branca";"30-59"
"8064";"Branca";"30-59"
"8065";"Branca";"30-59"
"8066";"Branca";"30-59"
"8067";"Branca";"30-59"
"8068";"Branca";"30-59"
"8069";"Branca";"30-59"
"8070";"Branca";"30-59"
"8071";"Branca";"30-59"
"8072";"Branca";"30-59"
"8073";"Branca";"30-59"
"8074";"Branca";"30-59"
"8075";"Branca";"30-59"
"8076";"Branca";"30-59"
"8077";"Branca";"30-59"
"8078";"Branca";"30-59"
"8079";"Branca";"30-59"
"8080";"Branca";"30-59"
"8081";"Branca";"30-59"
"8082";"Branca";"30-59"
"8083";"Branca";"30-59"
"8084";"Branca";"30-59"
"8085";"Branca";"30-59"
"8086";"Branca";"30-59"
"8087";"Branca";"30-59"
"8088";"Branca";"30-59"
"8089";"Branca";"30-59"
"8090";"Branca";"30-59"
"8091";"Branca";"30-59"
"8092";"Branca";"30-59"
"8093";"Branca";"30-59"
"8094";"Branca";"30-59"
"8095";"Branca";"30-59"
"8096";"Branca";"30-59"
"8097";"Branca";"30-59"
"8098";"Branca";"30-59"
"8099";"Branca";"30-59"
"8100";"Branca";"30-59"
"8101";"Branca";"30-59"
"8102";"Branca";"30-59"
"8103";"Branca";"30-59"
"8104";"Branca";"30-59"
"8105";"Branca";"30-59"
"8106";"Branca";"30-59"
"8107";"Branca";"30-59"
"8108";"Branca";"30-59"
"8109";"Branca";"30-59"
"8110";"Branca";"30-59"
"8111";"Branca";"30-59"
"8112";"Branca";"30-59"
"8113";"Branca";"30-59"
"8114";"Branca";"30-59"
"8115";"Branca";"30-59"
"8116";"Branca";"30-59"
"8117";"Branca";"30-59"
"8118";"Branca";"30-59"
"8119";"Branca";"30-59"
"8120";"Branca";"30-59"
"8121";"Branca";"30-59"
"8122";"Branca";"30-59"
"8123";"Branca";"30-59"
"8124";"Branca";"30-59"
"8125";"Branca";"30-59"
"8126";"Branca";"30-59"
"8127";"Branca";"30-59"
"8128";"Branca";"30-59"
"8129";"Branca";"30-59"
"8130";"Branca";"30-59"
"8131";"Branca";"30-59"
"8132";"Branca";"30-59"
"8133";"Branca";"30-59"
"8134";"Branca";"30-59"
"8135";"Branca";"30-59"
"8136";"Branca";"30-59"
"8137";"Branca";"30-59"
"8138";"Branca";"30-59"
"8139";"Branca";"30-59"
"8140";"Branca";"30-59"
"8141";"Branca";"30-59"
"8142";"Branca";"30-59"
"8143";"Branca";"30-59"
"8144";"Branca";"30-59"
"8145";"Branca";"30-59"
"8146";"Branca";"30-59"
"8147";"Branca";"30-59"
"8148";"Branca";"30-59"
"8149";"Branca";"30-59"
"8150";"Branca";"30-59"
"8151";"Branca";"30-59"
"8152";"Branca";"30-59"
"8153";"Branca";"30-59"
"8154";"Branca";"30-59"
"8155";"Branca";"30-59"
"8156";"Branca";"30-59"
"8157";"Branca";"30-59"
"8158";"Branca";"30-59"
"8159";"Branca";"30-59"
"8160";"Branca";"30-59"
"8161";"Branca";"30-59"
"8162";"Branca";"30-59"
"8163";"Branca";"30-59"
"8164";"Branca";"30-59"
"8165";"Branca";"30-59"
"8166";"Branca";"30-59"
"8167";"Branca";"30-59"
"8168";"Branca";"30-59"
"8169";"Branca";"30-59"
"8170";"Branca";"30-59"
"8171";"Branca";"30-59"
"8172";"Branca";"30-59"
"8173";"Branca";"30-59"
"8174";"Branca";"30-59"
"8175";"Branca";"30-59"
"8176";"Branca";"30-59"
"8177";"Branca";"30-59"
"8178";"Branca";"30-59"
"8179";"Branca";"30-59"
"8180";"Branca";"30-59"
"8181";"Branca";"30-59"
"8182";"Branca";"30-59"
"8183";"Branca";"30-59"
"8184";"Branca";"30-59"
"8185";"Branca";"30-59"
"8186";"Branca";"30-59"
"8187";"Branca";"30-59"
"8188";"Branca";"30-59"
"8189";"Branca";"30-59"
"8190";"Branca";"30-59"
"8191";"Branca";"30-59"
"8192";"Branca";"30-59"
"8193";"Branca";"30-59"
"8194";"Branca";"30-59"
"8195";"Branca";"30-59"
"8196";"Branca";"30-59"
"8197";"Branca";"30-59"
"8198";"Branca";"30-59"
"8199";"Branca";"30-59"
"8200";"Branca";"30-59"
"8201";"Branca";"30-59"
"8202";"Branca";"30-59"
"8203";"Branca";"30-59"
"8204";"Branca";"30-59"
"8205";"Branca";"30-59"
"8206";"Branca";"30-59"
"8207";"Branca";"30-59"
"8208";"Branca";"30-59"
"8209";"Branca";"30-59"
"8210";"Branca";"30-59"
"8211";"Branca";"30-59"
"8212";"Branca";"30-59"
"8213";"Branca";"30-59"
"8214";"Branca";"30-59"
"8215";"Branca";"30-59"
"8216";"Branca";"30-59"
"8217";"Branca";"30-59"
"8218";"Branca";"30-59"
"8219";"Branca";"30-59"
"8220";"Branca";"30-59"
"8221";"Branca";"30-59"
"8222";"Branca";"30-59"
"8223";"Branca";"30-59"
"8224";"Branca";"30-59"
"8225";"Branca";"30-59"
"8226";"Branca";"30-59"
"8227";"Branca";"30-59"
"8228";"Branca";"30-59"
"8229";"Branca";"30-59"
"8230";"Branca";"30-59"
"8231";"Branca";"30-59"
"8232";"Branca";"30-59"
"8233";"Branca";"30-59"
"8234";"Branca";"30-59"
"8235";"Branca";"30-59"
"8236";"Branca";"30-59"
"8237";"Branca";"30-59"
"8238";"Branca";"30-59"
"8239";"Branca";"30-59"
"8240";"Branca";"30-59"
"8241";"Branca";"30-59"
"8242";"Branca";"30-59"
"8243";"Branca";"30-59"
"8244";"Branca";"30-59"
"8245";"Branca";"30-59"
"8246";"Branca";"30-59"
"8247";"Branca";"30-59"
"8248";"Branca";"30-59"
"8249";"Branca";"30-59"
"8250";"Branca";"30-59"
"8251";"Branca";"30-59"
"8252";"Branca";"30-59"
"8253";"Branca";"30-59"
"8254";"Branca";"30-59"
"8255";"Branca";"30-59"
"8256";"Branca";"30-59"
"8257";"Branca";"30-59"
"8258";"Branca";"30-59"
"8259";"Branca";"30-59"
"8260";"Branca";"30-59"
"8261";"Branca";"30-59"
"8262";"Branca";"30-59"
"8263";"Branca";"30-59"
"8264";"Branca";"30-59"
"8265";"Branca";"30-59"
"8266";"Branca";"30-59"
"8267";"Branca";"30-59"
"8268";"Branca";"30-59"
"8269";"Branca";"30-59"
"8270";"Branca";"30-59"
"8271";"Branca";"30-59"
"8272";"Branca";"30-59"
"8273";"Branca";"30-59"
"8274";"Branca";"30-59"
"8275";"Branca";"30-59"
"8276";"Branca";"30-59"
"8277";"Branca";"30-59"
"8278";"Branca";"30-59"
"8279";"Branca";"30-59"
"8280";"Branca";"30-59"
"8281";"Branca";"30-59"
"8282";"Branca";"30-59"
"8283";"Branca";"30-59"
"8284";"Branca";"30-59"
"8285";"Branca";"30-59"
"8286";"Branca";"30-59"
"8287";"Branca";"30-59"
"8288";"Branca";"30-59"
"8289";"Branca";"30-59"
"8290";"Branca";"30-59"
"8291";"Branca";"30-59"
"8292";"Branca";"30-59"
"8293";"Branca";"30-59"
"8294";"Branca";"30-59"
"8295";"Branca";"30-59"
"8296";"Branca";"30-59"
"8297";"Branca";"30-59"
"8298";"Branca";"30-59"
"8299";"Branca";"30-59"
"8300";"Branca";"30-59"
"8301";"Branca";"30-59"
"8302";"Branca";"30-59"
"8303";"Branca";"30-59"
"8304";"Branca";"30-59"
"8305";"Branca";"30-59"
"8306";"Branca";"30-59"
"8307";"Branca";"30-59"
"8308";"Branca";"30-59"
"8309";"Branca";"30-59"
"8310";"Branca";"30-59"
"8311";"Branca";"30-59"
"8312";"Branca";"30-59"
"8313";"Branca";"30-59"
"8314";"Branca";"30-59"
"8315";"Branca";"30-59"
"8316";"Branca";"30-59"
"8317";"Branca";"30-59"
"8318";"Branca";"30-59"
"8319";"Branca";"30-59"
"8320";"Branca";"30-59"
"8321";"Branca";"30-59"
"8322";"Branca";"30-59"
"8323";"Branca";"30-59"
"8324";"Branca";"30-59"
"8325";"Branca";"30-59"
"8326";"Branca";"30-59"
"8327";"Branca";"30-59"
"8328";"Branca";"30-59"
"8329";"Branca";"30-59"
"8330";"Branca";"30-59"
"8331";"Branca";"30-59"
"8332";"Branca";"30-59"
"8333";"Branca";"30-59"
"8334";"Branca";"30-59"
"8335";"Branca";"30-59"
"8336";"Branca";"30-59"
"8337";"Branca";"30-59"
"8338";"Branca";"30-59"
"8339";"Branca";"30-59"
"8340";"Branca";"30-59"
"8341";"Branca";"30-59"
"8342";"Branca";"30-59"
"8343";"Branca";"30-59"
"8344";"Branca";"30-59"
"8345";"Branca";"30-59"
"8346";"Branca";"30-59"
"8347";"Branca";"30-59"
"8348";"Branca";"30-59"
"8349";"Branca";"30-59"
"8350";"Branca";"30-59"
"8351";"Branca";"30-59"
"8352";"Branca";"30-59"
"8353";"Branca";"30-59"
"8354";"Branca";"30-59"
"8355";"Branca";"30-59"
"8356";"Branca";"30-59"
"8357";"Branca";"30-59"
"8358";"Branca";"30-59"
"8359";"Branca";"30-59"
"8360";"Branca";"30-59"
"8361";"Branca";"30-59"
"8362";"Branca";"30-59"
"8363";"Branca";"30-59"
"8364";"Branca";"30-59"
"8365";"Branca";"30-59"
"8366";"Branca";"30-59"
"8367";"Branca";"30-59"
"8368";"Branca";"30-59"
"8369";"Branca";"30-59"
"8370";"Branca";"30-59"
"8371";"Branca";"30-59"
"8372";"Branca";"30-59"
"8373";"Branca";"30-59"
"8374";"Branca";"30-59"
"8375";"Branca";"30-59"
"8376";"Branca";"30-59"
"8377";"Branca";"30-59"
"8378";"Branca";"30-59"
"8379";"Branca";"30-59"
"8380";"Branca";"30-59"
"8381";"Branca";"30-59"
"8382";"Branca";"30-59"
"8383";"Branca";"30-59"
"8384";"Branca";"30-59"
"8385";"Branca";"30-59"
"8386";"Branca";"30-59"
"8387";"Branca";"30-59"
"8388";"Branca";"30-59"
"8389";"Branca";"30-59"
"8390";"Branca";"30-59"
"8391";"Branca";"30-59"
"8392";"Branca";"30-59"
"8393";"Branca";"30-59"
"8394";"Branca";"30-59"
"8395";"Branca";"30-59"
"8396";"Branca";"30-59"
"8397";"Branca";"30-59"
"8398";"Branca";"30-59"
"8399";"Branca";"30-59"
"8400";"Branca";"30-59"
"8401";"Branca";"30-59"
"8402";"Branca";"30-59"
"8403";"Branca";"30-59"
"8404";"Branca";"30-59"
"8405";"Branca";"30-59"
"8406";"Branca";"30-59"
"8407";"Branca";"30-59"
"8408";"Branca";"30-59"
"8409";"Branca";"30-59"
"8410";"Branca";"30-59"
"8411";"Branca";"30-59"
"8412";"Branca";"30-59"
"8413";"Branca";"30-59"
"8414";"Branca";"30-59"
"8415";"Branca";"30-59"
"8416";"Branca";"30-59"
"8417";"Branca";"30-59"
"8418";"Branca";"30-59"
"8419";"Branca";"30-59"
"8420";"Branca";"30-59"
"8421";"Branca";"30-59"
"8422";"Branca";"30-59"
"8423";"Branca";"30-59"
"8424";"Branca";"30-59"
"8425";"Branca";"30-59"
"8426";"Branca";"30-59"
"8427";"Branca";"30-59"
"8428";"Branca";"30-59"
"8429";"Branca";"30-59"
"8430";"Branca";"30-59"
"8431";"Branca";"30-59"
"8432";"Branca";"30-59"
"8433";"Branca";"30-59"
"8434";"Branca";"30-59"
"8435";"Branca";"30-59"
"8436";"Branca";"30-59"
"8437";"Branca";"30-59"
"8438";"Branca";"30-59"
"8439";"Branca";"30-59"
"8440";"Branca";"30-59"
"8441";"Branca";"30-59"
"8442";"Branca";"30-59"
"8443";"Branca";"30-59"
"8444";"Branca";"30-59"
"8445";"Branca";"30-59"
"8446";"Branca";"30-59"
"8447";"Branca";"30-59"
"8448";"Branca";"30-59"
"8449";"Branca";"30-59"
"8450";"Branca";"30-59"
"8451";"Branca";"30-59"
"8452";"Branca";"30-59"
"8453";"Branca";"30-59"
"8454";"Branca";"30-59"
"8455";"Branca";"30-59"
"8456";"Branca";"30-59"
"8457";"Branca";"30-59"
"8458";"Branca";"30-59"
"8459";"Branca";"30-59"
"8460";"Branca";"30-59"
"8461";"Branca";"30-59"
"8462";"Branca";"30-59"
"8463";"Branca";"30-59"
"8464";"Branca";"30-59"
"8465";"Branca";"30-59"
"8466";"Branca";"30-59"
"8467";"Branca";"30-59"
"8468";"Branca";"30-59"
"8469";"Branca";"30-59"
"8470";"Branca";"30-59"
"8471";"Branca";"30-59"
"8472";"Branca";"30-59"
"8473";"Branca";"30-59"
"8474";"Branca";"30-59"
"8475";"Branca";"30-59"
"8476";"Branca";"30-59"
"8477";"Branca";"30-59"
"8478";"Branca";"30-59"
"8479";"Branca";"30-59"
"8480";"Branca";"30-59"
"8481";"Branca";"30-59"
"8482";"Branca";"30-59"
"8483";"Branca";"30-59"
"8484";"Branca";"30-59"
"8485";"Branca";"30-59"
"8486";"Branca";"30-59"
"8487";"Branca";"30-59"
"8488";"Branca";"30-59"
"8489";"Branca";"30-59"
"8490";"Branca";"30-59"
"8491";"Branca";"30-59"
"8492";"Branca";"30-59"
"8493";"Branca";"30-59"
"8494";"Branca";"30-59"
"8495";"Branca";"30-59"
"8496";"Branca";"30-59"
"8497";"Branca";"30-59"
"8498";"Branca";"30-59"
"8499";"Branca";"30-59"
"8500";"Branca";"30-59"
"8501";"Branca";"30-59"
"8502";"Branca";"30-59"
"8503";"Branca";"30-59"
"8504";"Branca";"30-59"
"8505";"Branca";"30-59"
"8506";"Branca";"30-59"
"8507";"Branca";"30-59"
"8508";"Branca";"30-59"
"8509";"Branca";"30-59"
"8510";"Branca";"30-59"
"8511";"Branca";"30-59"
"8512";"Branca";"30-59"
"8513";"Branca";"30-59"
"8514";"Branca";"30-59"
"8515";"Branca";"30-59"
"8516";"Branca";"30-59"
"8517";"Branca";"30-59"
"8518";"Branca";"30-59"
"8519";"Branca";"30-59"
"8520";"Branca";"30-59"
"8521";"Branca";"30-59"
"8522";"Branca";"30-59"
"8523";"Branca";"30-59"
"8524";"Branca";"30-59"
"8525";"Branca";"30-59"
"8526";"Branca";"30-59"
"8527";"Branca";"30-59"
"8528";"Branca";"30-59"
"8529";"Branca";"30-59"
"8530";"Branca";"30-59"
"8531";"Branca";"30-59"
"8532";"Branca";"30-59"
"8533";"Branca";"30-59"
"8534";"Branca";"30-59"
"8535";"Branca";"30-59"
"8536";"Branca";"30-59"
"8537";"Branca";"30-59"
"8538";"Branca";"30-59"
"8539";"Branca";"30-59"
"8540";"Branca";"30-59"
"8541";"Branca";"30-59"
"8542";"Branca";"30-59"
"8543";"Branca";"30-59"
"8544";"Branca";"30-59"
"8545";"Branca";"30-59"
"8546";"Branca";"30-59"
"8547";"Branca";"30-59"
"8548";"Branca";"30-59"
"8549";"Branca";"30-59"
"8550";"Branca";"30-59"
"8551";"Branca";"30-59"
"8552";"Branca";"30-59"
"8553";"Branca";"30-59"
"8554";"Branca";"30-59"
"8555";"Branca";"30-59"
"8556";"Branca";"30-59"
"8557";"Branca";"30-59"
"8558";"Branca";"30-59"
"8559";"Branca";"30-59"
"8560";"Branca";"30-59"
"8561";"Branca";"30-59"
"8562";"Branca";"30-59"
"8563";"Branca";"30-59"
"8564";"Branca";"30-59"
"8565";"Branca";"30-59"
"8566";"Branca";"30-59"
"8567";"Branca";"30-59"
"8568";"Branca";"30-59"
"8569";"Branca";"30-59"
"8570";"Branca";"30-59"
"8571";"Branca";"30-59"
"8572";"Branca";"30-59"
"8573";"Branca";"30-59"
"8574";"Branca";"30-59"
"8575";"Branca";"30-59"
"8576";"Branca";"30-59"
"8577";"Branca";"30-59"
"8578";"Branca";"30-59"
"8579";"Branca";"30-59"
"8580";"Branca";"30-59"
"8581";"Branca";"30-59"
"8582";"Branca";"30-59"
"8583";"Branca";"30-59"
"8584";"Branca";"30-59"
"8585";"Branca";"30-59"
"8586";"Branca";"30-59"
"8587";"Branca";"30-59"
"8588";"Branca";"30-59"
"8589";"Branca";"30-59"
"8590";"Branca";"30-59"
"8591";"Branca";"30-59"
"8592";"Branca";"30-59"
"8593";"Branca";"30-59"
"8594";"Branca";"30-59"
"8595";"Branca";"30-59"
"8596";"Branca";"30-59"
"8597";"Branca";"30-59"
"8598";"Branca";"30-59"
"8599";"Branca";"30-59"
"8600";"Branca";"30-59"
"8601";"Branca";"30-59"
"8602";"Branca";"30-59"
"8603";"Branca";"30-59"
"8604";"Branca";"30-59"
"8605";"Branca";"30-59"
"8606";"Branca";"30-59"
"8607";"Branca";"30-59"
"8608";"Branca";"30-59"
"8609";"Branca";"30-59"
"8610";"Branca";"30-59"
"8611";"Branca";"30-59"
"8612";"Branca";"30-59"
"8613";"Branca";"30-59"
"8614";"Branca";"30-59"
"8615";"Branca";"30-59"
"8616";"Branca";"30-59"
"8617";"Branca";"30-59"
"8618";"Branca";"30-59"
"8619";"Branca";"30-59"
"8620";"Branca";"30-59"
"8621";"Branca";"30-59"
"8622";"Branca";"30-59"
"8623";"Branca";"30-59"
"8624";"Branca";"30-59"
"8625";"Branca";"30-59"
"8626";"Branca";"30-59"
"8627";"Branca";"30-59"
"8628";"Branca";"30-59"
"8629";"Branca";"30-59"
"8630";"Branca";"30-59"
"8631";"Branca";"30-59"
"8632";"Branca";"30-59"
"8633";"Branca";"30-59"
"8634";"Branca";"30-59"
"8635";"Branca";"30-59"
"8636";"Branca";"30-59"
"8637";"Branca";"30-59"
"8638";"Branca";"30-59"
"8639";"Branca";"30-59"
"8640";"Branca";"30-59"
"8641";"Branca";"30-59"
"8642";"Branca";"30-59"
"8643";"Branca";"30-59"
"8644";"Branca";"30-59"
"8645";"Branca";"30-59"
"8646";"Branca";"30-59"
"8647";"Branca";"30-59"
"8648";"Branca";"30-59"
"8649";"Branca";"30-59"
"8650";"Branca";"30-59"
"8651";"Branca";"30-59"
"8652";"Branca";"30-59"
"8653";"Branca";"30-59"
"8654";"Branca";"30-59"
"8655";"Branca";"30-59"
"8656";"Branca";"30-59"
"8657";"Branca";"30-59"
"8658";"Branca";"30-59"
"8659";"Branca";"30-59"
"8660";"Branca";"30-59"
"8661";"Branca";"30-59"
"8662";"Branca";"30-59"
"8663";"Branca";"30-59"
"8664";"Branca";"30-59"
"8665";"Branca";"30-59"
"8666";"Branca";"30-59"
"8667";"Branca";"30-59"
"8668";"Branca";"30-59"
"8669";"Branca";"30-59"
"8670";"Branca";"30-59"
"8671";"Branca";"30-59"
"8672";"Branca";"30-59"
"8673";"Branca";"30-59"
"8674";"Branca";"30-59"
"8675";"Branca";"30-59"
"8676";"Branca";"30-59"
"8677";"Branca";"30-59"
"8678";"Branca";"30-59"
"8679";"Branca";"30-59"
"8680";"Branca";"30-59"
"8681";"Branca";"30-59"
"8682";"Branca";"30-59"
"8683";"Branca";"30-59"
"8684";"Branca";"30-59"
"8685";"Branca";"30-59"
"8686";"Branca";"30-59"
"8687";"Branca";"30-59"
"8688";"Branca";"30-59"
"8689";"Branca";"30-59"
"8690";"Branca";"30-59"
"8691";"Branca";"30-59"
"8692";"Branca";"30-59"
"8693";"Branca";"30-59"
"8694";"Branca";"30-59"
"8695";"Branca";"30-59"
"8696";"Branca";"30-59"
"8697";"Branca";"30-59"
"8698";"Branca";"30-59"
"8699";"Branca";"30-59"
"8700";"Branca";"30-59"
"8701";"Branca";"30-59"
"8702";"Branca";"30-59"
"8703";"Branca";"30-59"
"8704";"Branca";"30-59"
"8705";"Branca";"30-59"
"8706";"Branca";"30-59"
"8707";"Branca";"30-59"
"8708";"Branca";"30-59"
"8709";"Branca";"30-59"
"8710";"Branca";"30-59"
"8711";"Branca";"30-59"
"8712";"Branca";"30-59"
"8713";"Branca";"30-59"
"8714";"Branca";"30-59"
"8715";"Branca";"30-59"
"8716";"Branca";"30-59"
"8717";"Branca";"30-59"
"8718";"Branca";"30-59"
"8719";"Branca";"30-59"
"8720";"Branca";"30-59"
"8721";"Branca";"30-59"
"8722";"Branca";"30-59"
"8723";"Branca";"30-59"
"8724";"Branca";"30-59"
"8725";"Branca";"30-59"
"8726";"Branca";"30-59"
"8727";"Branca";"30-59"
"8728";"Branca";"30-59"
"8729";"Branca";"30-59"
"8730";"Branca";"30-59"
"8731";"Branca";"30-59"
"8732";"Branca";"30-59"
"8733";"Branca";"30-59"
"8734";"Branca";"30-59"
"8735";"Branca";"30-59"
"8736";"Branca";"30-59"
"8737";"Branca";"30-59"
"8738";"Branca";"30-59"
"8739";"Branca";"30-59"
"8740";"Branca";"30-59"
"8741";"Branca";"30-59"
"8742";"Branca";"30-59"
"8743";"Branca";"30-59"
"8744";"Branca";"30-59"
"8745";"Branca";"30-59"
"8746";"Branca";"30-59"
"8747";"Branca";"30-59"
"8748";"Branca";"30-59"
"8749";"Branca";"30-59"
"8750";"Branca";"30-59"
"8751";"Branca";"30-59"
"8752";"Branca";"30-59"
"8753";"Branca";"30-59"
"8754";"Branca";"30-59"
"8755";"Branca";"30-59"
"8756";"Branca";"30-59"
"8757";"Branca";"30-59"
"8758";"Branca";"30-59"
"8759";"Branca";"30-59"
"8760";"Branca";"30-59"
"8761";"Branca";"30-59"
"8762";"Branca";"30-59"
"8763";"Branca";"30-59"
"8764";"Branca";"30-59"
"8765";"Branca";"30-59"
"8766";"Branca";"30-59"
"8767";"Branca";"30-59"
"8768";"Branca";"30-59"
"8769";"Branca";"30-59"
"8770";"Branca";"30-59"
"8771";"Branca";"30-59"
"8772";"Branca";"30-59"
"8773";"Branca";"30-59"
"8774";"Branca";"30-59"
"8775";"Branca";"30-59"
"8776";"Branca";"30-59"
"8777";"Branca";"30-59"
"8778";"Branca";"30-59"
"8779";"Branca";"30-59"
"8780";"Branca";"30-59"
"8781";"Branca";"30-59"
"8782";"Branca";"30-59"
"8783";"Branca";"30-59"
"8784";"Branca";"30-59"
"8785";"Branca";"30-59"
"8786";"Branca";"30-59"
"8787";"Branca";"30-59"
"8788";"Branca";"30-59"
"8789";"Branca";"30-59"
"8790";"Branca";"30-59"
"8791";"Branca";"30-59"
"8792";"Branca";"30-59"
"8793";"Branca";"30-59"
"8794";"Branca";"30-59"
"8795";"Branca";"30-59"
"8796";"Branca";"30-59"
"8797";"Branca";"30-59"
"8798";"Branca";"30-59"
"8799";"Branca";"30-59"
"8800";"Branca";"30-59"
"8801";"Branca";"30-59"
"8802";"Branca";"30-59"
"8803";"Branca";"30-59"
"8804";"Branca";"30-59"
"8805";"Branca";"30-59"
"8806";"Branca";"30-59"
"8807";"Branca";"30-59"
"8808";"Branca";"30-59"
"8809";"Branca";"30-59"
"8810";"Branca";"30-59"
"8811";"Branca";"30-59"
"8812";"Branca";"30-59"
"8813";"Branca";"30-59"
"8814";"Branca";"30-59"
"8815";"Branca";"30-59"
"8816";"Branca";"30-59"
"8817";"Branca";"30-59"
"8818";"Branca";"30-59"
"8819";"Branca";"30-59"
"8820";"Branca";"30-59"
"8821";"Branca";"30-59"
"8822";"Branca";"30-59"
"8823";"Branca";"30-59"
"8824";"Branca";"30-59"
"8825";"Branca";"30-59"
"8826";"Branca";"30-59"
"8827";"Branca";"30-59"
"8828";"Branca";"30-59"
"8829";"Branca";"30-59"
"8830";"Branca";"30-59"
"8831";"Branca";"30-59"
"8832";"Branca";"30-59"
"8833";"Branca";"30-59"
"8834";"Branca";"30-59"
"8835";"Branca";"30-59"
"8836";"Branca";"30-59"
"8837";"Branca";"30-59"
"8838";"Branca";"30-59"
"8839";"Branca";"30-59"
"8840";"Branca";"30-59"
"8841";"Branca";"30-59"
"8842";"Branca";"30-59"
"8843";"Branca";"30-59"
"8844";"Branca";"30-59"
"8845";"Branca";"30-59"
"8846";"Branca";"30-59"
"8847";"Branca";"30-59"
"8848";"Branca";"30-59"
"8849";"Branca";"30-59"
"8850";"Branca";"30-59"
"8851";"Branca";"30-59"
"8852";"Branca";"30-59"
"8853";"Branca";"30-59"
"8854";"Branca";"30-59"
"8855";"Branca";"30-59"
"8856";"Branca";"30-59"
"8857";"Branca";"30-59"
"8858";"Branca";"30-59"
"8859";"Branca";"30-59"
"8860";"Branca";"30-59"
"8861";"Branca";"30-59"
"8862";"Branca";"30-59"
"8863";"Branca";"30-59"
"8864";"Branca";"30-59"
"8865";"Branca";"30-59"
"8866";"Branca";"30-59"
"8867";"Branca";"30-59"
"8868";"Branca";"30-59"
"8869";"Branca";"30-59"
"8870";"Branca";"30-59"
"8871";"Branca";"30-59"
"8872";"Branca";"30-59"
"8873";"Branca";"30-59"
"8874";"Branca";"30-59"
"8875";"Branca";"30-59"
"8876";"Branca";"30-59"
"8877";"Branca";"30-59"
"8878";"Branca";"30-59"
"8879";"Branca";"30-59"
"8880";"Branca";"30-59"
"8881";"Branca";"30-59"
"8882";"Branca";"30-59"
"8883";"Branca";"30-59"
"8884";"Branca";"30-59"
"8885";"Branca";"30-59"
"8886";"Branca";"30-59"
"8887";"Branca";"30-59"
"8888";"Branca";"30-59"
"8889";"Branca";"30-59"
"8890";"Branca";"30-59"
"8891";"Branca";"30-59"
"8892";"Branca";"30-59"
"8893";"Branca";"30-59"
"8894";"Branca";"30-59"
"8895";"Branca";"30-59"
"8896";"Branca";"30-59"
